Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_200.jpg;-15;0;0;0.6195443;13.18713;99.59748;359.8343;111.9899;359.6279
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_267.jpg;-15;0;0;0.6155423;13.17733;99.63306;359.837;111.3075;359.6256
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_334.jpg;-15;0;0;0.6125784;13.16503;99.6804;359.8393;110.4013;359.6225
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_401.jpg;-15;0;0;0.6096249;13.15635;99.71582;359.8409;109.7253;359.6212
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_467.jpg;-15;0;0;0.605697;13.1481;99.75117;359.8429;109.053;359.6221
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_534.jpg;-15;0;0;0.6027886;13.13786;99.79816;359.8441;108.1605;359.6231
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_600.jpg;-13.52446;0;0;0.5998901;13.13044;99.83328;359.8459;107.5302;359.6304
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_667.jpg;-10.52285;0;0;0.5975979;13.12021;99.87989;359.849;106.8436;359.6595
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_733.jpg;-7.52109;0;0;0.5961181;13.11206;99.91465;359.8524;106.4689;359.699
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_800.jpg;-4.532399;0;0;0.5945306;13.10337;99.94921;359.8563;106.2269;359.7543
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_866.jpg;-1.546393;0;0.1990671;0.5826806;13.09565;99.97823;359.7373;106.1183;359.8233
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_50_933.jpg;0;0;0.4004406;0.221795;13.09457;99.98225;358.8871;106.1189;359.9895
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_000.jpg;0;0;0.5977951;0.1847259;13.09458;99.98251;358.3821;106.1151;0.09113236
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_066.jpg;0;0;0.8022085;0.07392354;13.09459;99.98269;358.1388;106.1062;0.06183165
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_134.jpg;0;0;1;-0.02969836;13.09451;99.98282;358.2292;106.1081;359.9751
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_200.jpg;0;0;1;-0.08762924;13.0944;99.98285;358.6418;106.1281;0.01981829
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_266.jpg;0;0;1;-0.1637625;13.09447;99.98268;359.1919;106.125;0.007909712
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_334.jpg;0;0;1;-0.1561852;13.09454;99.98239;359.8835;106.1248;-0.005631604
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_400.jpg;0;0;1;-0.1461934;13.09459;99.98222;0.3622372;106.1249;359.9854
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_467.jpg;0;0;1;-0.1297861;13.09459;99.98206;0.7848966;106.1326;359.9897
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_534.jpg;0;0;0;-0.1009135;13.09464;99.98193;1.22092;106.1318;0.00586286
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_600.jpg;-3.001473;0;0;-0.06811129;13.09467;99.98185;1.376225;105.679;-0.001718088
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_667.jpg;-6.002359;0;0;0;13.09463;99.98178;1.332881;104.7714;-0.0004366633
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_733.jpg;-8.993931;0;0;0.06003864;13.09472;99.98183;1.065226;102.7956;-0.00145799
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_800.jpg;-11.97251;0;0;0.06542442;13.0947;99.9819;0.8450219;100.7295;0.004721435
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_866.jpg;-14.99947;0;0;0.06608672;13.09468;99.98197;0.6255082;98.2099;-6.947997E-05
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_51_933.jpg;-15;0;0;0.06497396;13.09465;99.98208;0.3434236;94.60999;359.9678
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_000.jpg;-15;0;0;0.06263307;13.09463;99.98215;0.1459612;91.90994;359.9255
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_066.jpg;-15;0;0;0.05787284;13.09461;99.98223;359.9648;89.20979;359.8713
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_133.jpg;-15;0;0;0.05327181;13.09458;99.98233;359.7534;85.60934;359.7869
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_201.jpg;-15;0;0;0.04796764;13.09456;99.9824;359.6237;82.90891;359.7237
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_266.jpg;-15;0;0;0.03296565;13.09455;99.98245;359.5307;80.20855;359.6784
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_334.jpg;-15;0;0;0.02445557;13.09454;99.98251;359.4495;76.60815;359.6382
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_400.jpg;-15;0;0;0.01770955;13.09455;99.98254;359.4151;73.90803;359.622
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_466.jpg;-15;0;0;0.01225557;13.09456;99.98255;359.399;71.20805;359.6171
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_533.jpg;-15;0;0;0.01140852;13.09458;99.98256;359.4001;67.60831;359.6259
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_600.jpg;-15;0;0;0.01254143;13.0946;99.98257;359.4134;64.90863;359.6424
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_666.jpg;-15;0;0;-0.01490348;13.09461;99.98255;359.4342;62.20901;359.6656
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_733.jpg;-15;0;0;-0.01670499;13.09464;99.98254;359.4702;58.60958;359.7055
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_802.jpg;-15;0;0;-0.0183559;13.09465;99.98251;359.502;55.91008;359.7417
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_867.jpg;-15;0;0;-0.02011976;13.09467;99.98249;359.5365;53.21056;359.7824
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_52_933.jpg;-15;0;0;-0.02103365;13.09469;99.98245;359.5848;49.61114;359.842
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_000.jpg;-15;0;0;-0.02157398;13.0947;99.98243;359.6214;46.91152;359.8895
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_066.jpg;-15;0;0;-0.02172219;13.09471;99.9824;359.6575;44.21186;359.938
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_133.jpg;-15;0;0;-0.02143113;13.09472;99.98236;359.7036;40.61224;0.002650082
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_200.jpg;-15;0;0;-0.02083128;13.09472;99.98233;359.7362;37.91242;0.04972837
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_266.jpg;-15;0;0;-0.01962205;13.09473;99.98231;359.7667;35.21255;0.09457298
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_333.jpg;-15;0;0;-0.01846997;13.09473;99.98228;359.804;31.61267;0.1494846
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_399.jpg;-15;0;0;-0.01716823;13.09472;99.98226;359.8293;28.91264;0.1861268
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_466.jpg;-15;0;0;-0.0152983;13.09472;99.98224;359.8526;26.21257;0.2182819
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_533.jpg;-15;0;0;-0.01387715;13.09471;99.98222;359.8807;22.61247;0.2535386
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_600.jpg;-13.46816;0;0;-0.01251335;13.0947;99.98221;359.9007;20.09617;0.2742982
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_666.jpg;-10.50978;0;0;-0.01084061;13.0947;99.9822;359.9216;18.02662;0.2902861
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_733.jpg;-7.499632;0;0;0;13.09468;99.98219;359.9517;16.04598;0.3034924
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_800.jpg;-4.507545;0;0;0;13.09467;99.98219;359.976;15.14591;0.3068505
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_866.jpg;-1.515263;0;0;0;13.09466;99.98219;0.00123441;14.69478;0.3043563
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_933.jpg;0;0;0;0;13.09465;99.98219;0.03493278;14.69363;0.2919788
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_53_999.jpg;0;0.0988254;0;0;13.09465;99.98219;0.05740967;14.68639;0.2763691
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_066.jpg;0;0.2975085;0;0;13.09606;99.98255;0.1077656;14.59519;0.2565571
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_132.jpg;0;0.4987172;0;0.02001746;13.09987;99.98349;0.2089242;14.65923;0.2217524
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_199.jpg;0;0.6973327;0;0.05344055;13.105;99.98475;0.3164869;14.84191;0.1835855
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_266.jpg;0;0.8989065;0;0.0960589;13.11337;99.98683;0.4732169;14.59406;0.1372669
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_333.jpg;0;1;0;0.1475675;13.13006;99.99099;0.7537157;14.40761;0.05530944
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_399.jpg;0;1;0;0.2025149;13.1468;99.99532;1.006106;14.30163;359.9913
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_466.jpg;0;1;0;0.2694889;13.16609;100.0007;1.244881;14.29513;359.9755
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_533.jpg;0;1;0;0.310429;13.19106;100.0073;1.261593;14.35779;-0.002314127
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_599.jpg;-1.496906;1;0;0.3641894;13.21162;100.0124;1.144683;14.31603;0.0004032217
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_665.jpg;-4.490005;1;0;0.4411909;13.23709;100.0182;1.108061;14.31548;-0.0008001889
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_732.jpg;-7.480545;1;0;0.5039884;13.27667;100.0264;1.137581;14.16743;-0.002009272
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_799.jpg;-10.48804;1;0;0.5344843;13.30937;100.0323;1.174702;13.8091;-0.002297721
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_865.jpg;-13.48353;1;0;0.5873976;13.3446;100.0376;1.195098;13.22577;0.003129121
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_933.jpg;-15;1;0;0.6447396;13.3968;100.0438;1.214887;12.3275;0.00379972
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_54_999.jpg;-15;1;0;0.6999215;13.43926;100.048;1.210502;11.56087;0.005024299
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_065.jpg;-11.99609;1;0;0.7636662;13.48462;100.0524;1.197599;10.83575;0.004669401
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_132.jpg;-9.005284;1;0;0.80437;13.54987;100.0592;1.20072;9.867203;0.003692261
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_199.jpg;-5.995882;1;0;0.8687485;13.60295;100.0654;1.221386;9.387413;0.002234353
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_265.jpg;-3.014035;1;0;0.9359617;13.65856;100.0724;1.228031;9.070374;0.001408944
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_332.jpg;-0.0238511;1;0;0.9791383;13.73685;100.0837;1.220103;8.940102;-0.0004051007
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_399.jpg;0;1;0;1.032683;13.79857;100.0931;1.21079;8.95076;-0.0003647495
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_465.jpg;0;1;0;1.091214;13.86355;100.1031;1.228138;8.982368;-0.001313352
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_532.jpg;0;1;0;1.136444;13.95389;100.1169;1.223785;9.006111;-0.0007679844
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_598.jpg;0;1;0;1.185847;14.02513;100.1279;1.22625;8.956657;-0.0006770908
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_665.jpg;0;1;0;1.248139;14.09918;100.1393;1.231381;8.921661;-0.0006966267
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_732.jpg;0;1;0;1.29231;14.2022;100.1551;1.233938;8.891579;-0.0007700689
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_798.jpg;-3.008033;1;0;1.340438;14.2831;100.1665;1.244824;8.716553;-4.264539E-05
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_865.jpg;-5.999195;1;0;1.402608;14.36661;100.1768;1.241611;8.296432;0.0013417
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_931.jpg;-9.018374;1;0;1.450692;14.48258;100.1878;1.234816;7.326157;0.001234843
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_55_998.jpg;-12.01651;1;0;1.494118;14.57303;100.1931;1.23721;6.267601;359.9744
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_065.jpg;-15;1;0;1.551099;14.66589;100.1955;1.221942;4.930222;359.9311
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_132.jpg;-15;1;0;1.594384;14.79275;100.1944;1.143214;2.907082;359.8818
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_198.jpg;-15;1;0;1.639296;14.89076;100.1902;1.074331;1.347908;359.8298
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_265.jpg;-15;1;0;1.697633;14.9913;100.1833;1.010383;359.7624;359.7626
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_332.jpg;-15;1;0;1.740772;15.12871;100.1697;0.9088323;357.6013;359.6732
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_398.jpg;-15;1;0;1.784826;15.23425;100.1558;0.8271828;355.9505;359.5961
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_466.jpg;-15;1;0;1.841696;15.3417;100.1386;0.7356755;354.2735;359.5195
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_532.jpg;-13.52469;1;0;1.884858;15.48816;100.1105;0.6172128;352.0715;359.4134
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_598.jpg;-10.5698;1;0;1.929274;15.60099;100.0871;0.544093;350.6831;359.3642
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_665.jpg;-7.542334;1;0;1.990038;15.71678;100.0621;0.501006;349.5665;359.339
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_731.jpg;-4.547955;1;0;2.034897;15.87611;100.0273;0.4944127;348.5672;359.3654
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_798.jpg;-1.545112;1;0;2.079693;15.99977;100.0007;0.5477077;348.1878;359.42
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_864.jpg;0;1;0;2.136912;16.12708;99.97417;0.6531279;348.1053;359.5071
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_932.jpg;0;1;0;2.179706;16.30177;99.9381;0.8493916;348.1123;359.6522
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_56_998.jpg;0;1;0;2.222287;16.43604;99.91056;1.011935;348.1311;359.7889
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_065.jpg;0;1;0;2.279616;16.57313;99.88245;1.190568;348.1545;359.934
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_132.jpg;0;1;0;2.323216;16.7587;99.84223;1.385899;348.1331;-0.0001619976
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_198.jpg;1.524017;1;0;2.366749;16.89811;99.81226;1.35702;348.2131;-0.002141491
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_264.jpg;4.52581;1;0;2.430937;17.04026;99.78394;1.303608;348.5481;0.007379741
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_331.jpg;7.50963;1;0;2.471214;17.2347;99.75043;1.245357;349.5631;0.07332394
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_397.jpg;4.515268;1;0;2.512637;17.38375;99.72649;1.204752;350.3417;0.1118924
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_10_00_57_464.jpg;1.531342;1;0;2.570266;17.53547;99.70206;1.171442;350.8282;0.1151324
